Usertype,Month,Tripduration
Subscriber,Feb,1013
Subscriber,Feb,2911
Subscriber,Feb,975
Subscriber,Feb,86
Subscriber,Feb,314
Subscriber,Feb,187
Customer,Feb,1004
Subscriber,Feb,457
Subscriber,Feb,823
Subscriber,Feb,722
Subscriber,Feb,575
Subscriber,Feb,376
Subscriber,Feb,343
Subscriber,Feb,720
Subscriber,Feb,556
Customer,Feb,46846
Subscriber,Feb,1134
Customer,Feb,2193
Customer,Feb,2018
Subscriber,Feb,343
Subscriber,Feb,392
Subscriber,Feb,481
Customer,Feb,815
Subscriber,Feb,577
Subscriber,Feb,507
Subscriber,Feb,681
Customer,Feb,1225
Subscriber,Feb,874
Customer,Feb,1226
Subscriber,Feb,1483
Subscriber,Feb,687
Subscriber,Feb,266
Customer,Feb,256
Subscriber,Feb,361
Subscriber,Feb,8971
Subscriber,Feb,286
Subscriber,Feb,1257
Subscriber,Feb,9705
Subscriber,Feb,681
Customer,Feb,5909
Subscriber,Feb,489
Subscriber,Feb,584
Subscriber,Feb,787
Subscriber,Feb,361
Customer,Feb,7320
Subscriber,Feb,143
Subscriber,Feb,873
Subscriber,Feb,426
Subscriber,Feb,1322
Subscriber,Feb,578
Subscriber,Feb,655
Subscriber,Feb,340
Subscriber,Feb,727
Subscriber,Feb,1056
Subscriber,Feb,384
Customer,Feb,1354
Subscriber,Feb,524
Customer,Feb,787
Subscriber,Feb,2313
Customer,Feb,319
Subscriber,Feb,303
Subscriber,Feb,451
Subscriber,Feb,1177
Customer,Feb,1041
Customer,Feb,471
Customer,Feb,779
Customer,Feb,1008
Subscriber,Feb,320
Customer,Feb,248
Customer,Feb,117
Customer,Feb,138
Subscriber,Feb,628
Customer,Feb,8410
Customer,Feb,305
Subscriber,Feb,568
Customer,Feb,281
Subscriber,Feb,193
Subscriber,Feb,379
Customer,Feb,967
Subscriber,Feb,110
Subscriber,Feb,366
Subscriber,Feb,482
Subscriber,Feb,2918
Customer,Feb,2809
Customer,Feb,757
Customer,Feb,4801
Subscriber,Feb,330
Customer,Feb,302
Subscriber,Feb,1158
Customer,Feb,287
Subscriber,Feb,450
Customer,Feb,146
Subscriber,Feb,707
Customer,Feb,64962
Subscriber,Feb,107
Subscriber,Feb,1355
Subscriber,Feb,1735
Customer,Feb,431
Subscriber,Feb,739
Customer,Feb,1690
Customer,Feb,3487
Subscriber,Feb,1893
Subscriber,Feb,1714
Subscriber,Feb,361
Customer,Feb,2172
Customer,Feb,2083
Subscriber,Feb,437
Subscriber,Feb,583
Customer,Feb,1138
Subscriber,Feb,960
Subscriber,Feb,1829
Subscriber,Feb,560
Subscriber,Feb,393
Customer,Feb,1382
Subscriber,Feb,565
Customer,Feb,811
Subscriber,Feb,576
Customer,Feb,231
Subscriber,Feb,362
Subscriber,Feb,537
Subscriber,Feb,657
Subscriber,Feb,1154
Subscriber,Feb,400
Subscriber,Feb,3117
Subscriber,Feb,297
Subscriber,Feb,503
Subscriber,Feb,787
Subscriber,Feb,758
Customer,Feb,1886
Subscriber,Feb,329
Subscriber,Feb,712
Subscriber,Feb,301
Subscriber,Feb,1506
Customer,Feb,94108
Subscriber,Feb,3072
Subscriber,Feb,733
Subscriber,Feb,781
Subscriber,Feb,334
Subscriber,Feb,5324
Subscriber,Feb,965
Subscriber,Feb,842
Subscriber,Feb,442
Subscriber,Feb,531
Subscriber,Feb,378
Subscriber,Feb,418
Subscriber,Feb,411
Customer,Feb,637
Subscriber,Feb,227
Customer,Feb,1836
Subscriber,Feb,443
Subscriber,Feb,1256
Subscriber,Feb,561
Subscriber,Feb,167
Subscriber,Feb,1423
Subscriber,Feb,705
Subscriber,Feb,433
Subscriber,Feb,150
Subscriber,Feb,552
Customer,Feb,39440
Customer,Feb,571
Subscriber,Feb,422
Customer,Feb,713
Subscriber,Feb,422
Subscriber,Feb,1015
Subscriber,Feb,1169
Customer,Feb,10724
Subscriber,Feb,1479
Subscriber,Feb,684
Subscriber,Feb,465
Subscriber,Feb,376
Customer,Feb,244
Subscriber,Feb,235
Subscriber,Feb,469
Subscriber,Feb,391
Subscriber,Feb,86600
Subscriber,Feb,526
Subscriber,Feb,374
Subscriber,Feb,822
Subscriber,Feb,1313
Subscriber,Feb,662
Subscriber,Feb,450
Subscriber,Feb,817
Subscriber,Feb,371
Subscriber,Feb,670
Subscriber,Feb,498
Subscriber,Feb,593
Subscriber,Feb,28552
Subscriber,Feb,393
Subscriber,Feb,379
Subscriber,Feb,1083
Subscriber,Feb,110
Subscriber,Feb,618
Subscriber,Feb,344
Subscriber,Feb,401
Subscriber,Feb,415
Customer,Feb,338
Subscriber,Feb,405
Customer,Feb,646
Subscriber,Feb,503
Customer,Feb,1680
Subscriber,Feb,428
Subscriber,Feb,451
Customer,Feb,951
Subscriber,Feb,350
Customer,Feb,1460
Subscriber,Feb,507
Customer,Feb,3255
Customer,Feb,372
Customer,Feb,614
Subscriber,Feb,241
Subscriber,Feb,554
Customer,Feb,127
Subscriber,Feb,375
Subscriber,Feb,1132
Customer,Feb,66
Subscriber,Feb,982
Customer,Feb,956
Subscriber,Feb,579
Subscriber,Feb,405
Customer,Feb,1508
Subscriber,Feb,487
Subscriber,Feb,249
Customer,Feb,1006
Subscriber,Feb,730
Subscriber,Feb,1023
Customer,Feb,1359
Customer,Feb,71998
Subscriber,Feb,331
Subscriber,Feb,73317
Customer,Feb,865
Subscriber,Feb,499
Subscriber,Feb,849
Subscriber,Feb,494
Customer,Feb,666
Customer,Feb,1187
Subscriber,Feb,480
Subscriber,Feb,192
Subscriber,Feb,381
Customer,Feb,1206
Customer,Feb,5612
Subscriber,Feb,1187
Subscriber,Feb,1582
Customer,Feb,649
Customer,Feb,1023
Customer,Feb,477
Subscriber,Feb,608
Subscriber,Feb,369
Subscriber,Feb,465
Subscriber,Feb,429
Subscriber,Feb,3195
Subscriber,Feb,454
Subscriber,Feb,560
Customer,Feb,87
Subscriber,Feb,865
Subscriber,Feb,310
Customer,Feb,1150
Customer,Feb,1358
Customer,Feb,5258
Customer,Feb,5202
Subscriber,Feb,248
Subscriber,Feb,620
Customer,Feb,3235
Customer,Feb,3164
Subscriber,Feb,376
Subscriber,Feb,625
Subscriber,Feb,378
Subscriber,Feb,455
Subscriber,Feb,4371
Customer,Feb,110
Customer,Feb,1743
Subscriber,Feb,298
Customer,Feb,4217
Subscriber,Feb,1505
Customer,Feb,383
Subscriber,Feb,395
Subscriber,Feb,862
Customer,Feb,3992
Subscriber,Feb,410
Customer,Feb,848
Subscriber,Feb,359
Subscriber,Feb,1581
Subscriber,Feb,540
Subscriber,Feb,316
Customer,Feb,251
Subscriber,Feb,511
Subscriber,Feb,1984
Customer,Feb,5237
Subscriber,Feb,714
Subscriber,Feb,666
Subscriber,Feb,701
Subscriber,Feb,485
Subscriber,Feb,644
Customer,Feb,664
Subscriber,Feb,1525
Subscriber,Feb,214
Subscriber,Feb,522
Subscriber,Feb,368
Customer,Feb,405
Subscriber,Feb,845
Subscriber,Feb,1403
Subscriber,Feb,292
Subscriber,Feb,580
Subscriber,Feb,1674
Subscriber,Feb,461
Customer,Feb,936
Subscriber,Feb,693
Subscriber,Feb,413
Subscriber,Feb,358
Subscriber,Feb,833
Customer,Feb,420
Subscriber,Feb,314
Subscriber,Feb,284
Subscriber,Feb,492
Subscriber,Feb,676
Subscriber,Feb,343
Subscriber,Feb,860
Subscriber,Feb,212
Customer,Feb,959
Subscriber,Feb,726
Subscriber,Feb,2602
Customer,Feb,299
Customer,Feb,726
Subscriber,Feb,462
Subscriber,Feb,418
Subscriber,Feb,63182
Customer,Feb,471
Subscriber,Feb,697
Customer,Feb,970
Subscriber,Feb,48724
Subscriber,Feb,649
Subscriber,Feb,1035
Subscriber,Feb,368
Subscriber,Feb,2259
Subscriber,Feb,959
Subscriber,Feb,968
Subscriber,Feb,458
Customer,Feb,1124
Subscriber,Feb,887
Subscriber,Feb,294
Subscriber,Feb,270
Customer,Feb,795
Subscriber,Feb,602
Subscriber,Feb,609
Subscriber,Feb,811
Customer,Feb,681
Subscriber,Feb,3000
Subscriber,Feb,2380
Subscriber,Feb,649
Customer,Feb,1781
Subscriber,Feb,548
Subscriber,Feb,830
Subscriber,Feb,230
Subscriber,Feb,1063
Subscriber,Feb,1365
Subscriber,Feb,290
Customer,Feb,1200
Subscriber,Feb,1433
Subscriber,Feb,656
Subscriber,Feb,377
Subscriber,Feb,353
Customer,Feb,250
Subscriber,Feb,417
Subscriber,Feb,565
Subscriber,Feb,190
Customer,Feb,765
Subscriber,Feb,409
Subscriber,Feb,453
Subscriber,Feb,351
Subscriber,Feb,737
Customer,Feb,549
Subscriber,Feb,363
Customer,Feb,11545
Subscriber,Feb,546
Subscriber,Feb,738
Subscriber,Feb,688
Subscriber,Feb,1147
Customer,Feb,100
Subscriber,Feb,619
Subscriber,Feb,695
Subscriber,Feb,293
Subscriber,Feb,522
Subscriber,Feb,517
Subscriber,Feb,776
Subscriber,Feb,1209
Subscriber,Feb,251
Subscriber,Feb,427
Subscriber,Feb,257
Subscriber,Feb,359
Subscriber,Feb,327
Subscriber,Feb,481
Subscriber,Feb,1564
Customer,Feb,924
Subscriber,Feb,613
Subscriber,Feb,144
Customer,Feb,755
Subscriber,Feb,371
Subscriber,Feb,3954
Customer,Feb,1533
Subscriber,Feb,764
Customer,Feb,466
Subscriber,Feb,951
Subscriber,Feb,493
Subscriber,Feb,389
Subscriber,Feb,257
Subscriber,Feb,804
Subscriber,Feb,730
Subscriber,Feb,348
Subscriber,Feb,447
Customer,Feb,507
Customer,Feb,809
Subscriber,Feb,593
Subscriber,Feb,224
Subscriber,Feb,721
Customer,Feb,178
Customer,Feb,2780
Subscriber,Feb,819
Subscriber,Feb,619
Subscriber,Feb,453
Customer,Feb,452
Customer,Feb,228
Customer,Feb,520
Customer,Feb,119
Customer,Feb,180
Subscriber,Feb,66
Subscriber,Feb,386
Subscriber,Feb,674
Customer,Feb,282
Customer,Feb,65610
Subscriber,Feb,472
Customer,Feb,124
Subscriber,Feb,692
Customer,Feb,96
Customer,Feb,86
Customer,Feb,277
Customer,Feb,194
Subscriber,Feb,374
Subscriber,Feb,743
Subscriber,Feb,560
Subscriber,Feb,659
Subscriber,Feb,386
Subscriber,Feb,334
Customer,Feb,714
Subscriber,Feb,67
Subscriber,Feb,870
Subscriber,Feb,3286
Customer,Feb,1027
Subscriber,Feb,500
Customer,Feb,261
Subscriber,Feb,254
Subscriber,Feb,424
Subscriber,Feb,1540
Subscriber,Feb,777
Subscriber,Feb,528
Subscriber,Feb,465
Subscriber,Feb,585
Subscriber,Feb,316
Subscriber,Feb,272
Subscriber,Feb,274
Subscriber,Feb,639
Subscriber,Feb,1801
Subscriber,Feb,208
Subscriber,Feb,629
Subscriber,Feb,58573
Subscriber,Feb,2604
Subscriber,Feb,488
Subscriber,Feb,530
Subscriber,Feb,407
Customer,Feb,393
Customer,Feb,287
Customer,Feb,833
Subscriber,Feb,229
Subscriber,Feb,591
Customer,Feb,688
Customer,Feb,579
Subscriber,Feb,200
Subscriber,Feb,397
Customer,Feb,226
Subscriber,Feb,216
Subscriber,Feb,1186
Subscriber,Feb,390
Subscriber,Feb,1109
Subscriber,Feb,515
Subscriber,Feb,530
Subscriber,Feb,250
Subscriber,Feb,796
Subscriber,Feb,621
Customer,Feb,609
Subscriber,Feb,682
Subscriber,Feb,329
Subscriber,Feb,286
Subscriber,Feb,621
Subscriber,Feb,162
Customer,Feb,2629
Customer,Feb,2582
Customer,Feb,2586
Customer,Feb,2504
Customer,Feb,2182
Customer,Feb,2427
Customer,Feb,2106
Customer,Feb,5161
Customer,Feb,2128
Customer,Feb,1717
Customer,Feb,1414
Customer,Feb,380
Customer,Feb,2230
Customer,Feb,2421
Customer,Feb,559
Customer,Feb,5393
Subscriber,Feb,1007
Subscriber,Feb,366
Customer,Feb,518
Customer,Feb,4079
Subscriber,Feb,675
Subscriber,Feb,249
Customer,Feb,306
Subscriber,Feb,958
Subscriber,Feb,334
Subscriber,Feb,510
Subscriber,Feb,378
Subscriber,Feb,498
Subscriber,Feb,336
Subscriber,Feb,380
Subscriber,Feb,325
Customer,Feb,108
Customer,Feb,823
Subscriber,Feb,702
Customer,Feb,89
Customer,Feb,85
Subscriber,Feb,564
Subscriber,Feb,476
Customer,Feb,240
Subscriber,Feb,623
Customer,Feb,128
Subscriber,Feb,992
Customer,Feb,143
Subscriber,Feb,663
Customer,Feb,519
Subscriber,Feb,607
Customer,Feb,411
Subscriber,Feb,630
Subscriber,Feb,511
Subscriber,Feb,567
Customer,Feb,84
Subscriber,Feb,261
Customer,Feb,366
Customer,Feb,86
Customer,Feb,454
Subscriber,Feb,382
Customer,Feb,102
Customer,Feb,152
Subscriber,Feb,577
Customer,Feb,321
Subscriber,Feb,331
Customer,Feb,182
Customer,Feb,4252
Subscriber,Feb,1227
Customer,Feb,169
Customer,Feb,3704
Subscriber,Feb,700
Customer,Feb,131
Customer,Feb,252
Subscriber,Feb,139
Customer,Feb,87
Subscriber,Feb,752
Subscriber,Feb,814
Subscriber,Feb,390
Subscriber,Feb,109
Customer,Feb,402
Customer,Feb,731
Subscriber,Feb,506
Subscriber,Feb,502
Subscriber,Feb,110
Subscriber,Feb,365
Subscriber,Feb,311
Subscriber,Feb,227
Customer,Feb,1564
Customer,Feb,1521
Subscriber,Feb,978
Subscriber,Feb,165
Subscriber,Feb,686
Subscriber,Feb,214
Customer,Feb,4494
Subscriber,Feb,568
Customer,Feb,4221
Subscriber,Feb,348
Subscriber,Feb,287
Subscriber,Feb,731
Customer,Feb,682
Customer,Feb,60
Subscriber,Feb,441
Subscriber,Feb,796
Subscriber,Feb,184
Customer,Feb,69
Customer,Feb,96
Customer,Feb,798
Subscriber,Feb,167
Subscriber,Feb,410
Subscriber,Feb,367
Subscriber,Feb,367
Subscriber,Feb,241
Customer,Feb,456
Subscriber,Feb,576
Subscriber,Feb,619
Customer,Feb,75224
Customer,Feb,611
Customer,Feb,875
Customer,Feb,325
Subscriber,Feb,442
Subscriber,Feb,479
Customer,Feb,1237
Subscriber,Feb,860
Customer,Feb,848
Subscriber,Feb,180
Customer,Feb,518
Subscriber,Feb,240
Subscriber,Feb,437
Customer,Feb,6863
Customer,Feb,4547
Subscriber,Feb,453
Subscriber,Feb,379
Customer,Feb,554
Subscriber,Feb,1078
Subscriber,Feb,109
Subscriber,Feb,721
Subscriber,Feb,682
Subscriber,Feb,644
Subscriber,Feb,406
Customer,Feb,419
Customer,Feb,436
Customer,Feb,67014
Subscriber,Feb,235
Subscriber,Feb,843
Subscriber,Feb,72
Subscriber,Feb,344
Subscriber,Feb,339
Subscriber,Feb,334
Customer,Feb,62293
Subscriber,Feb,562
Subscriber,Feb,444
Customer,Feb,1007
Subscriber,Feb,401
Customer,Feb,66078
Customer,Feb,3319
Subscriber,Feb,480
Customer,Feb,545
Subscriber,Feb,486
Subscriber,Feb,987
Subscriber,Feb,1097
Subscriber,Feb,456
Customer,Feb,471
Subscriber,Feb,440
Subscriber,Feb,752
Subscriber,Feb,918
Subscriber,Feb,2646
Customer,Feb,225
Customer,Feb,769
Subscriber,Feb,457
Subscriber,Feb,352
Customer,Feb,1357
Subscriber,Feb,1009
Subscriber,Feb,649
Subscriber,Feb,2152
Subscriber,Feb,2441
Subscriber,Feb,662
Subscriber,Feb,3463
Subscriber,Feb,342
Subscriber,Feb,591
Subscriber,Feb,8997
Subscriber,Feb,797
Subscriber,Feb,388
Customer,Feb,768
Subscriber,Feb,651
Subscriber,Feb,305
Customer,Feb,799
Subscriber,Feb,365
Customer,Feb,619
Subscriber,Feb,406
Subscriber,Feb,405
Subscriber,Feb,929
Subscriber,Feb,1057
Customer,Feb,553
Subscriber,Feb,287
Customer,Feb,1756
Customer,Feb,72014
Customer,Feb,1656
Subscriber,Feb,617
Subscriber,Feb,725
Subscriber,Feb,677
Subscriber,Feb,551
Customer,Feb,894
Customer,Feb,1595
Customer,Feb,1556
Subscriber,Feb,472
Subscriber,Feb,1076
Subscriber,Feb,396
Subscriber,Feb,394
Subscriber,Feb,585
Subscriber,Feb,48518
Subscriber,Feb,623
Subscriber,Feb,459
Subscriber,Feb,368
Subscriber,Feb,962
Subscriber,Feb,555
Customer,Feb,662
Subscriber,Feb,627
Subscriber,Feb,498
Subscriber,Feb,999
Subscriber,Feb,726
Subscriber,Feb,262
Subscriber,Feb,185
Subscriber,Feb,554
Subscriber,Feb,457
Customer,Feb,498
Customer,Feb,2381
Subscriber,Feb,149
Customer,Feb,908
Subscriber,Feb,433
Customer,Feb,13288
Subscriber,Feb,471
Subscriber,Feb,914
Customer,Feb,982
Subscriber,Feb,592
Customer,Feb,2067
Customer,Feb,5035
Customer,Feb,3351
Subscriber,Feb,283
Customer,Feb,256
Customer,Feb,208
Customer,Feb,925
Subscriber,Feb,999
Subscriber,Feb,222
Customer,Feb,5505
Customer,Feb,5039
Customer,Feb,5458
Customer,Feb,115
Subscriber,Feb,479
Subscriber,Feb,239
Subscriber,Feb,325
Customer,Feb,4564
Subscriber,Feb,2764
Subscriber,Feb,641
Customer,Feb,1244
Customer,Feb,1006
Subscriber,Feb,349
Customer,Feb,826
Customer,Feb,3851
Customer,Feb,372
Customer,Feb,3913
Customer,Feb,6826
Customer,Feb,1260
Subscriber,Feb,636
Subscriber,Feb,850
Customer,Feb,732
Subscriber,Feb,501
Customer,Feb,1064
Customer,Feb,1080
Subscriber,Feb,931
Customer,Feb,1116
Customer,Feb,863
Customer,Feb,1084
Customer,Feb,1052
Subscriber,Feb,1242
Subscriber,Feb,338
Customer,Feb,513
Customer,Feb,7401
Subscriber,Feb,410
Subscriber,Feb,638
Customer,Feb,1493
Customer,Feb,1348
Customer,Feb,620
Customer,Feb,2229
Subscriber,Feb,582
Customer,Feb,2048
Customer,Feb,5115
Customer,Feb,1116
Customer,Feb,4702
Customer,Feb,1581
Subscriber,Feb,365
Customer,Feb,2072
Customer,Feb,7296
Customer,Feb,312
Customer,Feb,1780
Subscriber,Feb,204
Customer,Feb,920
Customer,Feb,3932
Customer,Feb,3871
Subscriber,Feb,820
Subscriber,Feb,438
Customer,Feb,4457
Customer,Feb,2273
Subscriber,Feb,699
Customer,Feb,366
Subscriber,Feb,530
Customer,Feb,5808
Customer,Feb,5736
Customer,Feb,3733
Subscriber,Feb,293
Customer,Feb,5373
Subscriber,Feb,492
Customer,Feb,5101
Customer,Feb,4226
Customer,Feb,2041
Customer,Feb,1848
Customer,Feb,3462
Customer,Feb,3462
Subscriber,Feb,564
Customer,Feb,587
Subscriber,Feb,406
Customer,Feb,2976
Subscriber,Feb,778
Customer,Feb,2947
Customer,Feb,3284
Subscriber,Feb,236
Customer,Feb,61690
Customer,Feb,3956
Subscriber,Feb,634
Subscriber,Feb,975
Customer,Feb,2640
Customer,Feb,2526
Customer,Feb,2500
Customer,Feb,5011
Customer,Feb,6114
Customer,Feb,4072
Subscriber,Feb,626
Customer,Feb,2339
Customer,Feb,815
Subscriber,Feb,810
Customer,Feb,1732
Subscriber,Feb,302
Subscriber,Feb,275
Customer,Feb,1365
Customer,Feb,2946
Subscriber,Feb,526
Subscriber,Feb,2320
Subscriber,Feb,2251
Subscriber,Feb,694
Subscriber,Feb,592
Subscriber,Feb,625
Subscriber,Feb,319
Subscriber,Feb,456
Subscriber,Feb,362
Customer,Feb,336
Customer,Feb,305
Customer,Feb,1302
Subscriber,Feb,727
Subscriber,Feb,647
Customer,Feb,5176
Customer,Feb,805
Subscriber,Feb,495
Customer,Feb,223
Subscriber,Feb,417
Subscriber,Feb,621
Customer,Feb,403
Subscriber,Feb,372
Subscriber,Feb,243
Customer,Feb,2389
Customer,Feb,1932
Customer,Feb,545
Subscriber,Feb,526
Customer,Feb,696
Customer,Feb,2082
Subscriber,Feb,902
Subscriber,Feb,703
Customer,Feb,660
Subscriber,Feb,724
Subscriber,Feb,896
Customer,Feb,992
Customer,Feb,849
Subscriber,Feb,395
Customer,Feb,870
Customer,Feb,774
Customer,Feb,754
Subscriber,Feb,261
Customer,Feb,376
Customer,Feb,24192
Subscriber,Feb,396
Customer,Feb,529
Customer,Feb,2026
Customer,Feb,1571
Customer,Feb,1873
Customer,Feb,1328
Customer,Feb,1461
Subscriber,Feb,609
Subscriber,Feb,407
Customer,Feb,67
Customer,Feb,30965
Customer,Feb,496
Subscriber,Feb,449
Customer,Feb,607
Customer,Feb,2300
Subscriber,Feb,502
Subscriber,Feb,396
Subscriber,Feb,235
Customer,Feb,2616
Customer,Feb,2455
Subscriber,Feb,400
Subscriber,Feb,666
Subscriber,Feb,557
Customer,Feb,551
Customer,Feb,7398
Customer,Feb,2595
Subscriber,Feb,2584
Customer,Feb,2491
Customer,Feb,618
Customer,Feb,9682
Subscriber,Feb,263
Customer,Feb,5107
Customer,Feb,4986
Customer,Feb,3241
Customer,Feb,3207
Subscriber,Feb,93
Subscriber,Feb,492
Customer,Feb,782
Customer,Feb,449
Subscriber,Feb,10144
Subscriber,Feb,501
Subscriber,Feb,780
Customer,Feb,1443
Subscriber,Feb,1427
Customer,Feb,2831
Subscriber,Feb,573
Customer,Feb,81
Customer,Feb,3929
Customer,Feb,74710
Customer,Feb,3801
Customer,Feb,3786
Customer,Feb,681
Customer,Feb,493
Customer,Feb,618
Customer,Feb,3071
Customer,Feb,4861
Customer,Feb,2108
Customer,Feb,2043
Customer,Feb,1956
Subscriber,Feb,1868
Subscriber,Feb,492
Subscriber,Feb,1579
Subscriber,Feb,1586
Customer,Feb,1219
Customer,Feb,1637
Customer,Feb,1635
Customer,Feb,5939
Customer,Feb,80735
Customer,Feb,80741
Customer,Feb,2946
Customer,Feb,2779
Subscriber,Feb,2862
Customer,Feb,5907
Customer,Feb,2000
Subscriber,Feb,993
Subscriber,Feb,350
Customer,Feb,1951
Customer,Feb,1785
Customer,Feb,2477
Customer,Feb,2147
Customer,Feb,1288
Subscriber,Feb,331
Customer,Feb,1017
Customer,Feb,1571
Customer,Feb,1492
Subscriber,Feb,407
Customer,Feb,80
Customer,Feb,4432
Customer,Feb,451
Customer,Feb,4102
Customer,Feb,3629
Customer,Feb,3545
Subscriber,Feb,2850
Customer,Feb,580
Subscriber,Feb,3028
Customer,Feb,2706
Customer,Feb,3854
Customer,Feb,2582
Customer,Feb,4141
Customer,Feb,3958
Subscriber,Feb,691
Subscriber,Feb,502
Customer,Feb,3716
Customer,Feb,5824
Subscriber,Feb,1215
Customer,Feb,462
Subscriber,Feb,773
Customer,Feb,3461
Customer,Feb,1365
Subscriber,Feb,69189
Subscriber,Feb,182
Customer,Feb,966
Customer,Feb,952
Subscriber,Feb,1301
Subscriber,Feb,1296
Customer,Feb,13957
Customer,Feb,14068
Subscriber,Feb,562
Customer,Feb,3275
Customer,Feb,15372
Customer,Feb,5821
Customer,Feb,3037
Customer,Feb,69125
Customer,Feb,61871
Customer,Feb,7312
Customer,Feb,13241
Customer,Feb,2547
Subscriber,Feb,685
Subscriber,Feb,1636
Subscriber,Feb,1559
Subscriber,Feb,1541
Subscriber,Feb,422
Customer,Feb,2478
Subscriber,Feb,70501
Subscriber,Feb,483
Customer,Feb,2056
Customer,Feb,813
Customer,Feb,685
Customer,Feb,549
Customer,Feb,1602
Customer,Feb,508
Customer,Feb,555
Customer,Feb,58594
Customer,Feb,2677
Subscriber,Feb,149
Subscriber,Feb,631
Customer,Feb,1059
Subscriber,Feb,464
Subscriber,Feb,16382
Subscriber,Feb,298
Subscriber,Feb,266
Customer,Feb,504
Customer,Feb,5363
Subscriber,Feb,104
Subscriber,Feb,398
Subscriber,Feb,309
Customer,Feb,9223
Customer,Feb,6532
Customer,Feb,6507
Customer,Feb,3442
Subscriber,Feb,3395
Subscriber,Feb,247
Customer,Feb,1058
Customer,Feb,840
Customer,Feb,848
Customer,Feb,456
Subscriber,Feb,582
Customer,Feb,192
Customer,Feb,689
Customer,Feb,3247
Subscriber,Feb,446
Customer,Feb,786
Customer,Feb,782
Subscriber,Feb,3019
Customer,Feb,1421
Customer,Feb,1417
Customer,Feb,661
Customer,Feb,652
Customer,Feb,465
Customer,Feb,524
Subscriber,Feb,241
Subscriber,Feb,3283
Subscriber,Feb,651
Customer,Feb,4908
Customer,Feb,8930
Customer,Feb,486
Subscriber,Feb,388
Subscriber,Feb,579
Subscriber,Feb,74
Subscriber,Feb,324
Customer,Feb,1718
Subscriber,Feb,1672
Customer,Feb,3904
Customer,Feb,40939
Subscriber,Feb,843
Subscriber,Feb,558
Subscriber,Feb,103
Subscriber,Feb,42365
Subscriber,Feb,783
Customer,Feb,126
Customer,Feb,4099
Customer,Feb,989
Customer,Feb,1287
Subscriber,Feb,811
Customer,Feb,10278
Subscriber,Feb,456
Subscriber,Feb,342
Subscriber,Feb,488
Customer,Feb,11217
Subscriber,Feb,333
Subscriber,Feb,265
Subscriber,Feb,516
Subscriber,Feb,321
Subscriber,Feb,573
Subscriber,Feb,480
Subscriber,Feb,131
Customer,Feb,323
Subscriber,Feb,701
Subscriber,Feb,387
Subscriber,Feb,855
Subscriber,Feb,663
Subscriber,Feb,504
Subscriber,Feb,319
Subscriber,Feb,497
Customer,Feb,1437
Customer,Feb,872
Subscriber,Feb,363
Subscriber,Feb,535
Subscriber,Feb,116
Customer,Feb,266
Subscriber,Feb,256
Subscriber,Feb,701
Subscriber,Feb,367
Subscriber,Feb,753
Subscriber,Feb,387
Subscriber,Feb,472
Customer,Feb,2944
Customer,Feb,3125
Subscriber,Feb,1283
Subscriber,Feb,1085
Subscriber,Feb,450
Subscriber,Feb,152
Subscriber,Feb,300
Subscriber,Feb,339
Customer,Feb,3931
Customer,Feb,3941
Subscriber,Feb,480
Subscriber,Feb,598
Customer,Feb,64
Subscriber,Feb,218
Customer,Feb,225
Customer,Feb,102
Customer,Feb,171
Customer,Feb,3567
Customer,Feb,5615
Subscriber,Feb,721
Subscriber,Feb,1175
Subscriber,Feb,633
Customer,Feb,897
Customer,Feb,1488
Customer,Feb,3459
Subscriber,Feb,203
Customer,Feb,370
Subscriber,Feb,297
Customer,Feb,327
Customer,Feb,7096
Subscriber,Feb,1653
Subscriber,Feb,1603
Subscriber,Feb,200
Subscriber,Feb,580
Subscriber,Feb,86
Subscriber,Feb,338
Subscriber,Feb,932
Customer,Feb,375
Subscriber,Feb,998
Subscriber,Feb,357
Subscriber,Feb,478
Subscriber,Feb,490
Subscriber,Feb,1679
Subscriber,Feb,577
Subscriber,Feb,643
Subscriber,Feb,511
Subscriber,Feb,235
Subscriber,Feb,863
Customer,Feb,385
Subscriber,Feb,417
Subscriber,Feb,623
Subscriber,Feb,232
Subscriber,Feb,4344
Subscriber,Feb,789
Customer,Feb,3905
Subscriber,Feb,1631
Customer,Feb,1230
Subscriber,Feb,468
Subscriber,Feb,811
Customer,Feb,2298
Customer,Feb,74916
Subscriber,Feb,279
Customer,Feb,2508
Customer,Feb,951
Subscriber,Feb,6810
Subscriber,Feb,674
Customer,Feb,342
Customer,Feb,4240
Customer,Feb,4295
Customer,Feb,3332
Customer,Feb,3187
Customer,Feb,1281
Subscriber,Feb,303
Customer,Feb,1014
Customer,Feb,390
Subscriber,Feb,901
Customer,Feb,2592
Customer,Feb,2525
Subscriber,Feb,323
Subscriber,Feb,273
Subscriber,Feb,431
Customer,Feb,7124
Subscriber,Feb,558
Subscriber,Feb,773
Customer,Feb,1036
Customer,Feb,4451
Customer,Feb,70
Subscriber,Feb,419
Customer,Feb,877
Subscriber,Feb,687
Customer,Feb,806
Subscriber,Feb,700
Subscriber,Feb,1247
Subscriber,Feb,1836
Subscriber,Feb,414
Subscriber,Feb,748
Subscriber,Feb,530
Subscriber,Feb,779
Subscriber,Feb,355
Subscriber,Feb,187
Customer,Feb,2646
Subscriber,Feb,1396
Customer,Feb,296
Subscriber,Feb,54934
